claim_amount,claimant_age,claim_duration_days,claimant_gender,county,policy_deductable,policy_annual_premium,bodily_injuries,witnesses,incident_hour_of_the_day,incident_severity,police_report_available,insured_education_level,insured_occupation,is_fraudulent,incident_type,reserve_amount
100000,41,176,male,Uasin Gishu,50000,7000,0,2,4,minor,yes,bachelors,farmer,0,theft,110700
100000,53,165,female,Machakos,10000,9500,0,3,8,major,yes,masters,manual_labor,0,fire,163000
100000,48,71,female,Nakuru,5000,9500,1,3,21,minor,yes,masters,sales,0,theft,147800
173200,62,71,female,Kisumu,50000,12000,0,1,22,major,no,masters,farmer,0,flood,266700
116000,63,166,other,Nairobi,20000,10000,0,1,1,total_loss,no,bachelors,manual_labor,0,fire,255400
126100,64,98,female,Machakos,50000,9000,2,3,5,minor,yes,high_school,sales,0,fire,173100
100000,44,96,female,Nakuru,50000,7000,0,2,16,minor,?,masters,manual_labor,0,theft,116400
222800,18,163,female,Nairobi,5000,21500,1,1,20,minor,yes,masters,sales,0,flood,295100
109300,30,84,male,Mombasa,20000,9500,2,2,5,minor,yes,high_school,tech,0,fire,181200
100000,60,114,other,Nairobi,20000,9000,1,2,17,minor,yes,masters,sales,0,flood,110200
100000,35,67,female,Kakamega,5000,9500,1,2,23,major,no,bachelors,sales,0,flood,194100
125900,28,85,male,Meru,10000,12000,0,2,21,minor,yes,high_school,tech,0,flood,163500
100000,39,102,female,Nakuru,5000,9500,0,3,5,minor,?,high_school,sales,0,theft,104000
100000,45,124,female,Nyeri,50000,7000,0,2,12,major,yes,masters,sales,0,flood,175700
117000,58,47,male,Kisumu,5000,11500,1,1,10,minor,?,masters,sales,0,fire,158300
100000,57,57,male,Nairobi,5000,9500,2,1,10,minor,no,masters,sales,0,theft,156900
100000,24,135,male,Nairobi,20000,9000,0,1,5,minor,yes,bachelors,farmer,0,theft,130400
247400,22,20,female,Kilifi,50000,17500,0,1,2,minor,yes,masters,tech,0,flood,336100
100000,22,87,female,Kisumu,50000,7000,0,3,7,major,yes,bachelors,sales,0,fire,169400
123000,27,133,female,Kiambu,10000,11500,1,1,2,major,yes,masters,sales,0,theft,183600
100000,67,58,male,Machakos,20000,9000,1,2,2,minor,no,high_school,farmer,0,fire,121500
198300,63,122,male,Kisumu,20000,17500,1,2,12,total_loss,no,high_school,tech,0,flood,487600
100000,26,147,female,Turkana,50000,7000,1,2,8,minor,no,high_school,manual_labor,0,flood,114700
100000,42,12,male,Nyeri,5000,9500,2,0,21,total_loss,yes,bachelors,manual_labor,0,fire,190300
100000,27,41,male,Kisii,50000,7000,0,1,14,minor,yes,masters,farmer,0,flood,110400
111100,41,130,other,Nairobi,50000,8000,1,2,18,minor,yes,masters,manual_labor,0,theft,149200
197700,59,149,female,Kisumu,10000,18500,0,1,15,minor,no,high_school,manual_labor,0,theft,295100
179100,27,135,male,Kisumu,10000,17000,1,2,21,major,yes,high_school,tech,0,fire,260200
100000,26,54,female,Nakuru,10000,9500,0,3,19,minor,no,bachelors,manual_labor,0,fire,149200
258000,33,10,female,Nairobi,20000,22500,2,1,13,minor,yes,masters,tech,0,fire,310900
136600,37,37,male,Eldoret,20000,14500,0,0,23,total_loss,?,bachelors,sales,1,theft,357800
112900,52,17,male,Nakuru,10000,10500,1,2,14,minor,yes,bachelors,manual_labor,0,theft,155800
234100,55,142,other,Turkana,20000,20500,1,1,5,major,?,bachelors,sales,0,fire,378000
219300,32,119,male,Meru,50000,15500,1,1,3,major,yes,masters,sales,0,flood,420700
100000,51,74,male,Mombasa,20000,9000,0,3,9,major,no,high_school,manual_labor,0,flood,151800
100000,44,10,female,Nairobi,20000,9000,1,2,15,major,no,masters,tech,0,theft,187800
100000,45,144,male,Kisii,5000,9500,2,2,15,total_loss,yes,bachelors,manual_labor,0,theft,222000
213700,30,158,male,Kilifi,5000,20500,0,1,7,minor,no,bachelors,sales,0,flood,292100
127200,37,65,female,Mombasa,20000,11000,0,2,1,minor,yes,high_school,tech,0,theft,145900
100000,68,82,male,Nairobi,20000,9000,0,1,1,major,yes,masters,farmer,0,theft,139800
169700,46,152,male,Mombasa,50000,12000,0,2,0,total_loss,yes,masters,sales,0,fire,352400
100000,55,116,female,Turkana,50000,7000,0,3,23,minor,no,masters,manual_labor,0,theft,116700
185900,68,24,male,Nakuru,10000,17500,0,0,21,major,yes,masters,farmer,0,flood,328300
100000,36,20,female,Mombasa,5000,9500,1,1,0,major,yes,high_school,manual_labor,0,fire,182800
100000,56,164,male,Nairobi,20000,9000,0,2,15,minor,yes,high_school,tech,0,fire,133400
100000,35,23,female,Kilifi,5000,9500,0,3,12,minor,yes,masters,tech,0,flood,131500
137400,30,53,female,Nyeri,50000,9500,1,1,6,major,no,bachelors,farmer,0,theft,198800
100000,30,37,female,Nairobi,20000,9000,0,2,20,minor,yes,bachelors,sales,0,flood,127000
270100,19,42,female,Bungoma,5000,26000,1,0,18,major,yes,bachelors,sales,0,flood,470500
100000,63,20,female,Eldoret,5000,9500,0,1,20,major,yes,high_school,manual_labor,0,fire,159300
172800,31,144,male,Nakuru,10000,16000,0,3,15,minor,yes,high_school,manual_labor,0,fire,251600
224100,31,117,male,Nakuru,10000,21000,1,2,5,major,yes,masters,farmer,0,theft,412400
100000,62,95,female,Uasin Gishu,10000,9500,0,1,15,total_loss,yes,high_school,manual_labor,0,theft,189900
100000,37,14,male,Nakuru,10000,9500,2,2,15,major,yes,high_school,sales,0,fire,178300
125000,45,45,male,Kisumu,20000,11000,0,3,21,minor,yes,masters,manual_labor,0,fire,186200
258900,52,41,male,Kiambu,50000,18000,0,1,3,total_loss,yes,high_school,manual_labor,0,fire,522000
100000,44,142,female,Kisumu,20000,9000,0,3,13,major,yes,bachelors,tech,0,fire,144200
157400,31,149,other,Nairobi,5000,15500,2,1,13,minor,yes,masters,tech,0,flood,243300
169000,69,57,female,Nairobi,20000,15000,1,2,10,minor,?,masters,manual_labor,0,theft,190000
100000,25,17,male,Nairobi,5000,9500,0,2,12,minor,yes,masters,sales,0,flood,143400
103900,56,70,other,Turkana,50000,7500,0,3,11,minor,yes,high_school,tech,0,flood,126400
128300,37,155,male,Nairobi,10000,12000,0,2,7,minor,yes,masters,farmer,0,fire,139900
147400,56,22,female,Kisumu,20000,13000,0,3,9,minor,?,high_school,manual_labor,0,fire,174800
100000,54,173,female,Kiambu,50000,7000,2,3,21,minor,yes,high_school,farmer,0,flood,125200
219500,40,158,female,Nairobi,5000,21500,0,0,7,minor,yes,bachelors,manual_labor,0,flood,230000
144900,24,22,female,Kiambu,50000,12000,0,0,0,major,?,high_school,farmer,1,theft,310100
229500,40,122,female,Nairobi,5000,22500,1,1,13,total_loss,no,bachelors,sales,0,theft,546600
100000,33,155,female,Kisumu,20000,9000,0,0,18,major,yes,bachelors,manual_labor,0,theft,156100
100000,22,72,male,Nairobi,10000,9500,2,0,9,major,yes,high_school,manual_labor,0,flood,169200
104000,45,19,female,Uasin Gishu,20000,9000,0,3,6,minor,yes,high_school,manual_labor,0,flood,115300
100000,55,156,male,Nairobi,10000,9500,0,2,14,minor,yes,bachelors,sales,0,fire,112300
278400,35,55,female,Nakuru,20000,24500,0,3,0,major,no,bachelors,sales,0,flood,448000
100000,61,121,male,Mombasa,50000,7000,0,3,7,minor,?,high_school,manual_labor,0,theft,111900
100000,22,136,male,Bungoma,10000,9500,1,3,1,major,?,bachelors,sales,0,fire,144500
194500,38,31,male,Meru,20000,17000,0,0,14,major,no,bachelors,manual_labor,0,flood,323500
100000,65,165,male,Nairobi,20000,9000,0,3,5,major,yes,bachelors,sales,0,theft,123600
143400,18,30,male,Mombasa,50000,12000,0,0,4,total_loss,no,bachelors,sales,1,theft,320500
100000,47,33,female,Bungoma,10000,9500,0,1,3,minor,yes,bachelors,farmer,0,theft,132300
100000,49,48,other,Kiambu,20000,9000,2,1,7,minor,no,bachelors,tech,0,flood,177200
100000,22,150,male,Mombasa,10000,9500,0,1,10,minor,no,high_school,farmer,0,fire,116800
100000,58,94,male,Eldoret,20000,9000,2,2,7,minor,yes,high_school,sales,0,fire,145500
118300,31,57,male,Nakuru,20000,10500,0,2,14,total_loss,no,bachelors,manual_labor,0,fire,190800
100000,66,169,male,Kisumu,20000,9000,0,3,16,minor,yes,bachelors,manual_labor,0,theft,109900
100000,37,60,male,Nairobi,50000,7000,1,1,16,total_loss,no,masters,farmer,0,theft,211300
100000,59,137,female,Nairobi,20000,9000,0,2,8,total_loss,yes,masters,tech,0,fire,159200
248900,52,82,female,Nyeri,50000,17500,1,1,15,major,no,high_school,manual_labor,0,fire,451600
100000,62,86,female,Nairobi,10000,9500,2,0,1,major,no,high_school,tech,0,flood,175400
116100,56,73,female,Nairobi,5000,11500,1,1,14,minor,yes,bachelors,tech,0,fire,174800
100000,37,83,female,Nairobi,10000,9500,1,2,16,minor,no,high_school,manual_labor,0,theft,163700
100000,46,20,male,Nakuru,10000,9500,0,3,8,major,yes,high_school,sales,0,fire,166600
106100,60,151,other,Eldoret,20000,9500,0,3,23,minor,yes,masters,farmer,0,fire,126600
100000,38,103,male,Kisii,10000,9500,1,2,19,total_loss,yes,high_school,farmer,0,theft,186700
100000,58,145,male,Uasin Gishu,50000,7000,0,3,12,major,?,high_school,sales,0,flood,136800
100000,25,115,female,Nairobi,5000,9500,0,2,1,major,yes,high_school,sales,0,theft,134500
100000,34,125,male,Kiambu,20000,9000,0,0,21,major,yes,masters,sales,0,fire,176700
100000,44,57,male,Nairobi,10000,9500,1,2,2,minor,yes,masters,farmer,0,fire,134300
113800,36,31,female,Nairobi,10000,10500,0,2,20,minor,no,high_school,farmer,0,theft,168700
100000,59,37,female,Uasin Gishu,50000,7000,0,1,7,major,yes,masters,tech,0,theft,162600
398000,18,148,male,Kisumu,5000,38500,0,2,22,minor,yes,masters,farmer,0,fire,527700
108800,24,103,male,Kakamega,20000,9500,0,2,2,minor,yes,bachelors,manual_labor,0,theft,111200
100000,34,162,other,Kakamega,20000,9000,0,2,17,major,yes,masters,sales,0,flood,132900
321400,28,175,female,Mombasa,5000,31000,0,3,2,minor,?,masters,farmer,0,fire,343000
151400,52,147,female,Nyeri,5000,14500,1,2,17,minor,yes,masters,tech,0,flood,246900
135800,28,23,male,Kilifi,50000,11500,0,0,21,total_loss,no,high_school,farmer,1,theft,406400
100000,53,29,other,Meru,50000,7000,0,3,1,minor,yes,high_school,tech,0,theft,101700
100000,63,79,female,Turkana,50000,7000,1,0,0,major,?,bachelors,sales,0,fire,163800
135300,37,29,male,Nakuru,20000,14500,1,0,3,total_loss,no,high_school,sales,1,theft,316900
100000,27,48,female,Kakamega,5000,9500,0,2,22,minor,no,masters,sales,0,flood,133800
225300,67,154,male,Kisii,20000,20000,0,3,17,minor,yes,masters,sales,0,flood,236900
100000,44,169,female,Nakuru,10000,9500,0,2,1,total_loss,yes,masters,manual_labor,0,flood,214700
100000,18,38,female,Bungoma,20000,9000,0,2,14,minor,no,masters,sales,0,flood,126600
100000,57,30,male,Nairobi,10000,9500,0,1,0,minor,no,masters,tech,0,theft,125000
100000,35,98,female,Mombasa,50000,7000,0,1,21,major,yes,masters,sales,0,flood,136500
233100,63,145,male,Kakamega,20000,20500,1,3,16,major,yes,high_school,farmer,0,flood,326800
105100,25,127,other,Kisumu,20000,9000,0,1,19,major,yes,masters,manual_labor,0,flood,166800
100000,68,155,male,Kiambu,20000,9000,0,2,17,minor,yes,masters,tech,0,theft,140800
100000,57,174,female,Kilifi,5000,9500,2,1,8,major,?,bachelors,sales,0,theft,212800
100000,49,64,male,Kiambu,5000,9500,2,2,19,minor,yes,bachelors,sales,0,theft,173700
129400,43,42,male,Kisii,5000,12500,0,2,5,minor,yes,bachelors,sales,0,fire,155000
100000,41,62,male,Kilifi,10000,9500,1,2,21,major,no,bachelors,sales,0,theft,180900
100000,22,105,male,Nairobi,5000,9500,1,2,10,major,yes,masters,sales,0,fire,150700
109200,47,83,female,Nairobi,10000,10500,0,0,1,minor,yes,bachelors,tech,0,flood,129300
100000,59,153,male,Turkana,5000,9500,0,3,6,major,no,masters,farmer,0,flood,150100
100000,50,109,male,Meru,5000,9500,1,2,4,major,yes,masters,sales,0,flood,145100
100000,69,23,male,Eldoret,10000,9500,0,3,11,minor,yes,high_school,tech,0,fire,106100
100000,24,95,female,Bungoma,10000,9500,0,0,18,minor,yes,bachelors,manual_labor,0,flood,113200
377800,61,121,male,Nakuru,10000,35500,0,1,4,total_loss,yes,high_school,manual_labor,0,fire,738600
100000,57,121,female,Uasin Gishu,20000,9000,1,2,11,major,yes,high_school,manual_labor,0,flood,191500
110700,52,135,female,Uasin Gishu,50000,7500,1,1,20,major,yes,masters,sales,0,theft,163000
100000,52,49,male,Machakos,10000,9500,0,3,6,minor,no,masters,sales,0,theft,108100
258400,34,36,other,Nairobi,20000,27500,0,1,3,major,?,high_school,farmer,1,theft,575200
174700,48,60,female,Nakuru,10000,16500,0,1,5,minor,?,masters,sales,0,theft,206300
130500,56,172,female,Mombasa,20000,11500,2,2,7,minor,yes,bachelors,manual_labor,0,theft,202400
100000,27,132,female,Machakos,10000,9500,0,0,0,minor,yes,bachelors,farmer,0,flood,122500
100000,39,109,male,Nairobi,10000,9500,0,1,5,minor,yes,high_school,tech,0,flood,113500
100000,62,143,female,Nairobi,10000,9500,0,2,18,minor,yes,masters,sales,0,fire,119900
150400,35,131,female,Nairobi,20000,13000,0,1,13,major,no,masters,sales,0,theft,180800
297600,50,177,female,Nakuru,50000,21000,1,1,15,minor,yes,bachelors,sales,0,fire,414600
199700,68,109,male,Nairobi,20000,17500,1,0,21,major,yes,bachelors,farmer,0,theft,339700
100000,45,121,male,Bungoma,5000,9500,0,1,14,minor,yes,high_school,tech,0,flood,135600
100000,20,45,male,Nairobi,10000,9500,0,3,11,minor,yes,bachelors,tech,0,flood,122300
115100,28,166,male,Nairobi,10000,11000,0,2,17,minor,yes,bachelors,farmer,0,theft,142800
100000,67,67,male,Kisumu,10000,9500,1,3,15,major,?,masters,manual_labor,0,fire,154500
148900,52,35,female,Uasin Gishu,10000,14000,1,0,16,minor,no,masters,manual_labor,0,theft,218200
100000,58,132,female,Mombasa,50000,7000,0,3,7,minor,?,bachelors,tech,0,flood,126300
100000,37,73,female,Nairobi,5000,9500,0,3,20,minor,yes,bachelors,sales,0,flood,122600
100000,18,39,other,Kiambu,50000,7000,0,2,12,minor,yes,high_school,tech,0,theft,130700
100000,58,24,male,Turkana,50000,7000,0,2,5,major,yes,high_school,sales,0,theft,175400
118100,62,68,other,Kisii,20000,10500,0,0,14,minor,yes,bachelors,tech,0,theft,155800
100000,47,38,male,Mombasa,20000,9000,0,2,1,minor,no,bachelors,farmer,0,theft,100700
100000,46,28,female,Uasin Gishu,10000,9500,1,2,8,minor,yes,high_school,manual_labor,0,flood,122500
121000,60,59,female,Nairobi,50000,8500,0,1,15,major,no,masters,tech,0,fire,176200
100000,54,82,other,Mombasa,10000,9500,1,2,21,major,yes,high_school,tech,0,theft,135900
100000,69,103,female,Kisumu,20000,9000,1,0,11,total_loss,no,bachelors,manual_labor,0,theft,189600
100000,47,127,female,Nairobi,10000,9500,0,1,19,major,no,high_school,sales,0,fire,175800
100000,39,53,female,Nairobi,10000,9500,1,2,9,minor,no,masters,sales,0,theft,154600
100000,56,91,male,Nakuru,50000,7000,0,2,12,major,yes,masters,farmer,0,fire,134800
100000,34,24,male,Kiambu,5000,9500,0,3,13,minor,yes,bachelors,manual_labor,0,fire,101500
100000,64,21,male,Kisumu,10000,9500,0,3,11,minor,yes,bachelors,sales,0,fire,139700
211900,67,156,female,Nakuru,10000,20000,0,2,1,major,yes,masters,manual_labor,0,theft,270400
165100,57,163,male,Nakuru,50000,11500,2,3,4,major,yes,masters,farmer,0,theft,254400
100000,20,117,female,Kilifi,20000,9000,1,0,23,minor,yes,bachelors,tech,0,fire,133800
177800,50,48,male,Kisumu,20000,15500,0,2,22,major,yes,high_school,sales,0,theft,278200
100000,64,81,male,Nairobi,20000,9000,2,3,14,minor,yes,bachelors,manual_labor,0,flood,138500
100000,55,101,male,Eldoret,50000,7000,1,1,22,total_loss,no,high_school,sales,0,theft,184200
100000,66,89,female,Uasin Gishu,20000,9000,0,2,21,minor,yes,high_school,farmer,0,theft,140300
100000,52,60,male,Nairobi,10000,9500,0,2,0,minor,yes,masters,sales,0,flood,116600
268600,20,100,female,Nairobi,10000,25000,0,2,20,major,yes,bachelors,manual_labor,0,theft,381100
130400,20,36,female,Mombasa,10000,12500,0,2,16,major,yes,high_school,sales,0,theft,234400
100000,34,89,female,Nairobi,50000,7000,0,2,3,major,yes,high_school,tech,0,flood,159100
429700,34,97,female,Nairobi,5000,41500,0,2,5,major,yes,bachelors,manual_labor,0,fire,609200
100000,53,109,male,Kisumu,10000,9500,0,2,3,minor,yes,bachelors,tech,0,fire,138800
232200,30,101,male,Kisumu,5000,22500,0,1,18,minor,yes,bachelors,sales,0,theft,240000
110900,54,19,male,Nairobi,20000,10000,1,0,12,major,yes,high_school,sales,0,flood,179100
155900,43,138,male,Kisumu,10000,14500,0,1,3,minor,yes,high_school,tech,0,theft,200900
123100,57,69,female,Kilifi,20000,11000,0,2,7,major,yes,bachelors,sales,0,flood,207800
133700,59,152,female,Kiambu,10000,12500,0,2,4,minor,yes,high_school,sales,0,flood,153800
280600,26,36,female,Nairobi,50000,23500,0,0,0,major,no,high_school,sales,1,fire,605900
100000,64,169,male,Nairobi,10000,9500,1,1,2,minor,yes,masters,farmer,0,flood,163500
100000,65,41,male,Nairobi,20000,9000,1,2,17,major,yes,masters,sales,0,fire,161000
100000,28,44,female,Machakos,5000,9500,1,2,7,major,no,bachelors,manual_labor,0,theft,185200
128800,19,30,female,Nairobi,20000,13500,0,0,2,major,?,high_school,sales,1,fire,301500
122700,47,140,male,Kilifi,5000,12000,0,2,13,minor,yes,bachelors,tech,0,flood,130800
113900,28,32,male,Kiambu,10000,10500,0,1,12,minor,yes,masters,tech,0,fire,125500
100000,26,29,female,Kisumu,50000,7000,1,1,11,total_loss,yes,masters,farmer,0,flood,207800
100000,62,81,male,Nairobi,10000,9500,1,2,20,major,no,masters,tech,0,fire,145200
308900,37,144,male,Kakamega,5000,30000,0,3,16,total_loss,yes,masters,manual_labor,0,fire,529000
100000,26,32,female,Bungoma,10000,9500,1,1,11,major,yes,bachelors,tech,0,fire,188100
100000,51,142,female,Uasin Gishu,5000,9500,1,2,17,minor,yes,bachelors,sales,0,fire,116500
100000,29,21,female,Nakuru,50000,7000,0,1,7,minor,no,high_school,manual_labor,0,theft,108400
100000,44,142,male,Nairobi,50000,7000,0,3,17,minor,?,high_school,farmer,0,theft,125000
100000,29,52,female,Nyeri,10000,9500,1,2,17,minor,?,masters,manual_labor,0,fire,134400
195900,36,168,female,Uasin Gishu,20000,17000,1,2,15,minor,yes,masters,farmer,0,flood,322000
100000,32,15,male,Machakos,10000,9500,1,1,9,minor,yes,bachelors,farmer,0,flood,123700
111500,31,139,other,Kilifi,5000,11000,0,1,15,minor,yes,high_school,manual_labor,0,fire,114600
147100,29,40,female,Kakamega,20000,15500,0,1,23,major,no,bachelors,sales,1,theft,369200
142900,18,31,female,Kisumu,10000,16000,0,1,4,major,no,high_school,sales,1,fire,258100
113700,25,109,female,Turkana,20000,10000,0,3,22,minor,no,bachelors,sales,0,fire,115900
100000,64,101,female,Machakos,50000,7000,0,1,21,minor,yes,high_school,sales,0,theft,100600
100000,49,10,male,Nairobi,50000,7000,0,0,13,major,?,bachelors,sales,0,flood,160300
100000,42,51,male,Nakuru,10000,9500,1,2,3,major,yes,masters,tech,0,theft,165700
100000,40,125,male,Mombasa,10000,9500,2,1,4,total_loss,yes,masters,farmer,0,flood,191000
100000,25,156,male,Nairobi,50000,7000,0,2,3,minor,?,high_school,manual_labor,0,flood,144300
112300,69,152,female,Mombasa,5000,11000,1,3,16,minor,no,masters,farmer,0,fire,158200
242000,49,111,female,Kiambu,50000,17000,0,1,9,minor,yes,masters,farmer,0,fire,243000
100000,42,145,male,Nairobi,5000,9500,2,1,0,major,yes,high_school,tech,0,fire,208700
100000,34,89,male,Mombasa,5000,9500,0,3,14,minor,yes,bachelors,farmer,0,fire,110500
100000,25,156,male,Nakuru,10000,9500,0,1,22,minor,yes,masters,tech,0,fire,128300
100000,40,49,male,Kilifi,5000,9500,0,2,10,minor,yes,masters,manual_labor,0,theft,127100
100000,62,150,female,Nairobi,5000,9500,2,2,1,minor,yes,masters,farmer,0,fire,132600
100000,27,93,female,Nakuru,5000,9500,0,1,4,minor,yes,bachelors,manual_labor,0,theft,106400
207300,40,54,female,Mombasa,20000,18000,0,1,17,minor,yes,bachelors,sales,0,theft,262700
100000,51,35,female,Bungoma,5000,9500,0,3,9,minor,yes,bachelors,tech,0,fire,118600
155700,61,38,female,Nairobi,50000,11000,0,3,16,minor,yes,high_school,manual_labor,0,fire,214100
100000,27,129,female,Nakuru,50000,7000,0,0,21,major,yes,high_school,tech,0,flood,175900
100000,29,108,female,Nakuru,5000,9500,0,2,7,minor,no,masters,farmer,0,flood,105000
294400,64,13,female,Mombasa,50000,20500,0,1,9,minor,yes,bachelors,tech,0,fire,365000
100000,23,57,male,Mombasa,5000,9500,1,2,6,minor,yes,masters,tech,0,fire,122600
100000,19,71,female,Uasin Gishu,10000,9500,0,1,5,minor,yes,high_school,sales,0,theft,115100
119400,54,131,female,Bungoma,5000,11500,0,2,4,major,yes,masters,sales,0,fire,149700
100000,22,72,male,Kakamega,5000,9500,0,2,13,minor,?,masters,sales,0,fire,127700
109200,26,100,female,Nairobi,20000,9500,2,1,8,minor,no,high_school,sales,0,flood,185000
126300,18,11,female,Kakamega,20000,13500,1,0,1,major,?,high_school,farmer,1,theft,239500
247400,61,37,female,Nairobi,5000,24000,0,2,22,major,no,high_school,manual_labor,0,fire,306300
100000,52,55,female,Nakuru,50000,7000,0,0,20,major,yes,high_school,farmer,0,theft,140500
100000,37,131,male,Kiambu,10000,9500,1,1,21,minor,yes,masters,farmer,0,theft,114700
100000,38,98,male,Mombasa,50000,7000,0,3,3,minor,no,bachelors,tech,0,fire,120700
100000,61,19,female,Nairobi,20000,9000,0,3,7,minor,yes,high_school,sales,0,flood,133700
100000,39,155,male,Nairobi,5000,9500,1,1,17,minor,yes,bachelors,farmer,0,theft,123300
162100,66,150,other,Nairobi,10000,15000,0,3,23,minor,yes,bachelors,manual_labor,0,theft,234800
393300,25,151,female,Nakuru,10000,37000,0,2,20,major,yes,high_school,farmer,0,theft,651300
100000,27,56,female,Uasin Gishu,20000,9000,2,2,17,major,no,masters,manual_labor,0,flood,172400
100000,52,63,male,Turkana,10000,9500,1,1,5,minor,yes,masters,farmer,0,theft,148900
100000,49,116,male,Uasin Gishu,10000,9500,0,3,22,minor,no,bachelors,tech,0,flood,140100
100000,21,25,male,Eldoret,10000,9500,1,1,8,major,yes,bachelors,tech,0,flood,157600
148500,30,13,female,Nairobi,50000,12500,0,0,3,total_loss,no,high_school,farmer,1,theft,383600
100000,28,18,female,Nairobi,20000,9000,1,3,10,minor,no,bachelors,manual_labor,0,theft,144100
196500,68,126,female,Kiambu,5000,19000,0,2,23,major,no,bachelors,tech,0,fire,305900
100000,27,124,female,Nairobi,10000,9500,2,2,14,minor,yes,high_school,tech,0,flood,133200
135800,35,31,other,Kilifi,50000,11500,0,0,21,major,no,bachelors,sales,1,theft,333600
166100,20,132,other,Nairobi,5000,16000,0,0,17,total_loss,yes,masters,tech,0,flood,257900
232700,57,70,female,Kisumu,20000,20500,2,3,14,minor,yes,masters,sales,0,fire,318200
100000,26,82,male,Nairobi,10000,9500,1,2,21,minor,yes,bachelors,tech,0,theft,126900
100000,43,90,male,Kilifi,20000,9000,0,2,19,major,?,high_school,sales,0,theft,143500
100000,24,126,female,Kakamega,10000,9500,1,2,23,minor,yes,bachelors,farmer,0,flood,131000
100000,20,148,female,Bungoma,50000,7000,0,1,22,minor,no,masters,sales,0,flood,115700
100000,30,171,male,Bungoma,5000,9500,0,2,4,total_loss,yes,masters,sales,0,fire,168500
100000,42,133,male,Turkana,20000,9000,0,1,0,major,yes,bachelors,manual_labor,0,flood,132300
100000,18,154,female,Kisumu,50000,7000,2,3,2,minor,no,masters,tech,0,flood,150200
177500,50,41,male,Kilifi,50000,12500,1,0,20,minor,yes,bachelors,manual_labor,0,flood,270200
107700,69,159,female,Nyeri,20000,9500,0,2,13,minor,yes,bachelors,manual_labor,0,theft,154100
100000,48,112,male,Turkana,5000,9500,0,1,2,total_loss,yes,bachelors,farmer,0,flood,150800
125300,42,15,female,Mombasa,50000,9000,0,2,20,minor,yes,high_school,manual_labor,0,flood,136300
289300,42,142,female,Nairobi,20000,25500,1,2,13,minor,no,bachelors,tech,0,theft,445600
123500,44,175,female,Nairobi,20000,11000,0,2,1,minor,yes,masters,farmer,0,flood,128700
100000,35,160,female,Nairobi,5000,9500,1,1,23,minor,yes,bachelors,tech,0,theft,157000
100000,58,163,male,Mombasa,10000,9500,0,2,5,minor,yes,masters,sales,0,flood,134000
100000,28,167,female,Nairobi,10000,9500,0,2,9,minor,yes,bachelors,sales,0,flood,109100
100000,28,45,female,Eldoret,5000,9500,0,2,12,minor,no,masters,tech,0,theft,142900
119900,64,26,male,Uasin Gishu,10000,11500,0,2,17,minor,yes,masters,manual_labor,0,theft,178700
337800,34,27,male,Uasin Gishu,20000,35500,0,0,3,major,?,bachelors,sales,1,theft,773100
100000,35,59,male,Nairobi,20000,9000,0,1,18,minor,yes,high_school,farmer,0,flood,103100
100000,18,20,male,Mombasa,20000,9000,1,2,7,minor,?,high_school,manual_labor,0,flood,148000
100000,52,99,female,Mombasa,5000,9500,0,2,12,major,yes,bachelors,farmer,0,fire,123400
100000,24,150,female,Kakamega,50000,7000,0,0,2,major,?,bachelors,tech,0,flood,121400
158100,64,96,male,Kakamega,5000,15500,0,3,7,total_loss,yes,bachelors,farmer,0,theft,287500
100000,61,130,female,Kakamega,50000,7000,0,2,14,minor,yes,masters,farmer,0,theft,147900
100000,41,141,other,Kilifi,50000,7000,0,1,12,minor,?,high_school,tech,0,theft,121500
153100,43,57,female,Nakuru,20000,13500,1,3,18,total_loss,yes,bachelors,manual_labor,0,flood,320400
100000,44,106,female,Kisumu,10000,9500,1,1,2,minor,yes,bachelors,farmer,0,theft,134700
100000,63,178,male,Nakuru,50000,7000,0,2,22,minor,yes,bachelors,farmer,0,fire,143700
117000,22,158,male,Nairobi,50000,8000,2,0,0,minor,no,high_school,farmer,0,theft,175700
100000,62,67,female,Nyeri,20000,9000,0,2,7,major,?,high_school,tech,0,fire,130900
117600,49,54,other,Nakuru,20000,10500,0,3,2,major,no,masters,tech,0,theft,156800
100000,64,111,female,Nairobi,10000,9500,2,3,5,minor,yes,high_school,manual_labor,0,fire,166600
142500,33,73,other,Kiambu,20000,12500,0,1,17,major,?,high_school,sales,0,flood,185100
135100,23,21,male,Uasin Gishu,50000,9500,0,2,9,minor,yes,high_school,tech,0,flood,146100
100000,34,120,other,Mombasa,50000,7000,0,1,12,minor,yes,masters,sales,0,theft,128000
213000,53,173,female,Nairobi,10000,20000,1,1,22,major,yes,bachelors,sales,0,flood,375700
134800,19,146,female,Kiambu,20000,12000,2,2,19,minor,no,bachelors,sales,0,theft,226000
136100,24,50,female,Kisumu,10000,13000,0,3,11,minor,no,high_school,tech,0,fire,167900
108500,64,108,male,Nairobi,20000,9500,1,2,7,minor,yes,masters,farmer,0,theft,135300
100000,51,170,female,Nakuru,10000,9500,0,3,9,major,yes,masters,farmer,0,theft,123600
100000,39,144,male,Nairobi,5000,9500,1,0,1,minor,?,high_school,farmer,0,theft,114700
100000,38,133,male,Nairobi,20000,9000,0,1,18,minor,yes,high_school,farmer,0,theft,105700
270500,56,98,female,Bungoma,20000,24000,0,2,12,major,yes,high_school,manual_labor,0,theft,371600
